TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O382,0,E,38.25,I,2.42,-0.0936,17/02/2023,6,30356.0,0.38359,-0.794,0.0823,-0.012,-0.005,2.5721
O385,0,E,38.5,I,4.36,0.2111,22/02/2023,1,436.0,0.36605,-0.7073,0.0977,-0.0182,-0.0042,3.305
O387,0,E,38.75,I,2.91,-0.0613,17/02/2023,7,35409.0,0.37805,-0.7433,0.0833,-0.0134,-0.0046,3.2987
O390,0,E,39.0,I,4.2,0.2923,22/02/2023,2,13084.0,0.38605,-0.7851,0.0747,-0.01,-0.0024,2.9592
O392,0,E,39.25,I,4.51,0.3265,16/02/2023,2,2897.0,0.33578,-0.7737,0.0884,-0.0086,-0.0019,3.0517
O395,0,E,39.5,I,4.3,-0.0947,22/02/2023,2,21800.0,0.39594,-0.8128,0.0671,-0.0077,-0.0018,2.7205
O397,0,E,39.75,I,4.05,0.0946,16/02/2023,11,16653.0,0.39062,-0.7057,0.0783,-0.0156,-0.0039,3.881
O400,0,E,40.0,I,4.9,-0.0485,22/02/2023,2,5590.0,0.40102,-0.8357,0.061,-0.0053,-0.0011,2.507
O402,0,E,40.25,I,4.4,0.0402,22/02/2023,1,8800.0,0.40258,-0.733,0.0725,-0.0143,-0.0033,3.7027
O405,0,E,40.5,I,5.0,0.0776,16/02/2023,1,9000.0,0.39102,-0.8675,0.0541,-0.0008,-0.0002,2.1701
O407,0,E,40.75,I,4.5,-0.1,17/02/2023,2,4950.0,0.37309,-0.7847,0.0723,-0.009,-0.002,3.1704
O410,0,E,41.0,I,4.7,0.175,17/02/2023,3,1436.0,0.35133,-0.6228,0.0839,-0.016,-0.0034,4.8956
O412,0,E,41.25,I,6.3,0.0862,16/02/2023,3,13500.0,0.34375,-0.7622,0.075,-0.0069,-0.0011,3.7119
O415,0,E,41.5,I,5.0,-0.0826,17/02/2023,1,500.0,0.31508,-0.8068,0.0726,-0.0013,-0.0003,3.2838
O417,0,E,41.75,I,2.05,0.2733,30/01/2023,3,3660.0,0.31898,-0.8173,0.0693,-0.0005,-0.0003,3.1751
O420,0,E,42.0,I,5.7,0.5405,15/02/2023,2,40417.0,0.34434,-0.7255,0.0757,-0.009,-0.0016,4.2626
O422,0,E,42.25,I,5.55,0.4919,09/02/2023,1,8325.0,0.3459,-0.8184,0.0635,-0.0019,-0.0003,3.1711
O425,0,E,42.5,I,6.15,-0.1689,17/02/2023,1,123000.0,0.31027,-0.5716,0.0872,-0.0136,-0.0022,5.6912
O427,0,E,42.75,I,6.66,0.023,16/02/2023,2,7038.0,0.31348,-0.6648,0.0857,-0.0106,-0.0016,4.9434
O430,0,E,43.0,I,2.86,0.2655,02/02/2023,2,572.0,0.3082,-0.6154,0.0868,-0.012,-0.0042,5.4575
O432,0,E,43.25,I,6.45,0.011,14/02/2023,1,3225.0,0.29758,-0.6497,0.0874,-0.0094,-0.0015,5.28
O435,0,E,43.5,I,,,,,,0.3148,-0.7211,0.0787,-0.0071,,4.5576
O437,0,E,43.75,I,3.36,,30/01/2023,1,1680.0,0.30723,-0.6755,0.082,-0.0087,-0.0026,5.1369
O440,0,E,44.0,I,8.0,1.1798,15/02/2023,1,640000.0,0.30793,-0.6934,0.0787,-0.0072,-0.0009,5.0871
O442,0,E,44.25,I,3.16,0.4044,31/01/2023,1,1580.0,0.31562,-0.8009,0.065,-0.0003,-0.0001,3.802
O445,0,E,44.5,I,,,,,,0.3032,-0.7307,0.0751,-0.0044,,4.7865
O447,0,E,44.75,I,9.0,1.8481,16/02/2023,1,900.0,0.30668,-0.7525,0.0723,-0.0034,-0.0004,4.5067
O450,0,E,45.0,I,4.2,-0.0071,20/01/2023,3,8230.0,,,,,,
O452,0,E,45.25,I,9.5,1.6989,16/02/2023,1,950.0,0.3084,-0.716,0.0733,-0.0055,-0.0006,5.0827
O455,0,E,45.5,I,4.99,0.0396,10/01/2023,2,999.0,,,,,,
O457,0,E,45.75,I,9.05,,17/02/2023,1,724000.0,,,,,,
O460,0,E,46.0,I,5.11,,06/01/2023,2,5099.0,0.30453,-0.7636,0.0674,-0.0017,-0.0003,4.6292
O462,0,E,46.25,I,,,,,,0.30082,-0.6763,0.0758,-0.0073,,5.6623
O465,0,E,46.5,I,9.97,0.8127,14/02/2023,1,1994.0,,,,,,
O467,0,E,46.75,I,,,,,,0.30875,-0.8069,0.0592,0.0017,,4.1084
O470,0,E,47.0,I,6.0,,09/01/2023,1,180000.0,,,,,,
O472,0,E,47.25,I,,,,,,,,,,,
O475,0,E,47.5,I,,,,,,,,,,,
O477,0,E,47.75,I,,,,,,,,,,,
O480,0,E,48.0,I,11.7,-0.0059,16/02/2023,2,6330.0,,,,,,
O482,0,E,48.25,I,7.0,,09/01/2023,1,105000.0,,,,,,
O485,0,E,48.5,I,,,,,,,,,,,
O487,0,E,48.75,I,,,,,,,,,,,
O492,0,E,49.25,I,,,,,,,,,,,
O497,0,E,49.75,I,,,,,,,,,,,
O500,0,E,50.0,I,8.0,,19/01/2023,1,16000.0,,,,,,
O505,0,E,50.5,I,,,,,,,,,,,
O510,0,E,51.0,I,,,,,,,,,,,
O515,0,E,51.5,I,,,,,,,,,,,
O520,0,E,52.0,I,15.54,-0.0288,17/02/2023,1,4662.0,,,,,,
O525,0,E,52.5,I,13.64,,06/02/2023,3,28744.0,,,,,,
O530,0,E,53.0,I,,,,,,,,,,,
O535,0,E,53.5,I,,,,,,,,,,,
O540,0,E,54.0,I,,,,,,,,,,,
O545,0,E,54.5,I,,,,,,,,,,,
O550,0,E,55.0,I,,,,,,,,,,,
O555,0,E,55.5,I,,,,,,,,,,,
O560,0,E,56.0,I,,,,,,,,,,,
O565,0,E,56.5,I,20.32,,15/02/2023,4,416060.0,,,,,,
O570,0,E,57.0,I,,,,,,,,,,,
O575,0,E,57.5,I,,,,,,,,,,,
O580,0,E,58.0,I,,,,,,,,,,,
O585,0,E,58.5,I,,,,,,,,,,,
O590,0,E,59.0,I,,,,,,,,,,,
O595,0,E,59.5,I,,,,,,,,,,,
O600,0,E,60.0,I,,,,,,,,,,,
