TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O560,0,E,5.52,I,0.63,0.575,22/02/2023,1,3843.0,0.40312,-0.8406,0.4731,-0.0011,-0.0017,0.3089
O570,0,E,5.62,I,0.48,0.2308,17/02/2023,5,9854.0,0.40312,-0.7355,0.5874,-0.0027,-0.0057,0.4521
O580,0,E,5.72,I,0.54,0.2,17/02/2023,4,7085.0,0.43125,-0.7686,0.5113,-0.0026,-0.0047,0.421
O590,0,E,5.82,I,0.47,-0.2167,13/02/2023,1,94.0,0.4575,-0.7356,0.4933,-0.0033,-0.007,0.4743
O600,0,E,5.92,I,0.92,0.4375,22/02/2023,2,8340.0,,,,,,
O610,0,E,6.02,I,0.75,-0.2347,09/02/2023,1,6375.0,,,,,,
O620,0,E,6.12,I,,,,,,0.4775,-0.8032,0.314,-0.0009,,0.5126
O640,0,E,6.32,I,1.02,-0.0556,15/02/2023,2,306.0,0.52062,-0.8259,0.2668,-0.0008,-0.0008,0.475
O660,0,E,6.52,I,,,,,,,,,,,
O680,0,E,6.72,I,,,,,,,,,,,
O700,0,E,6.92,I,1.56,,16/02/2023,5,20340.0,,,,,,
O720,0,E,7.12,I,,,,,,,,,,,
O740,0,E,7.32,I,,,,,,,,,,,
O760,0,E,7.52,I,,,,,,,,,,,
O780,0,E,7.72,I,,,,,,,,,,,
O800,0,E,7.92,I,,,,,,,,,,,
O820,0,E,8.12,I,,,,,,,,,,,
O840,0,E,8.32,I,,,,,,,,,,,
O860,0,E,8.52,I,,,,,,,,,,,
O880,0,E,8.72,I,,,,,,,,,,,
O900,0,E,8.92,I,3.5,0.0,15/02/2023,1,350.0,,,,,,
O912,0,E,9.12,I,,,,,,,,,,,
O932,0,E,9.32,I,,,,,,,,,,,
O952,0,E,9.52,I,,,,,,,,,,,
O972,0,E,9.72,I,,,,,,,,,,,
O992,0,E,9.92,I,,,,,,,,,,,
